job_title,resume_index,category,experience_level,match_score,resume_preview
HR Manager,1238,DIGITAL-MEDIA,Senior,0.0142,         DIRECTOR IT CLIENT SERVICES FILMS & OPERATIONS AND TECHNICAL SERVICES WEST COAST       Executive Profile    I have over 20 years of experienc
HR Manager,1239,DIGITAL-MEDIA,Senior,0.0069,         IMPLEMENTATION CONSULTANT       Summary    Results-oriented digital marketing professional with a background in project management and digita
HR Manager,1240,DIGITAL-MEDIA,Senior,0.0072,         DIRECTOR         Professional Summary          Skills          PPC  Digital Media Planning  DSP  Behavioral Targeting  Comscore  SimilarWeb  
HR Manager,1241,DIGITAL-MEDIA,Senior,0.0145,         OWNER/PRESIDENT           Professional Profile    A seasoned marketing professional who delivers results in alignment with strategic business
HR Manager,1242,DIGITAL-MEDIA,Senior,0.0,         SUBSTITUTE TEACHER       Summary      Enthusiastic artists who loves both traditional art and digital art!  Before moving to Richmond I spent
HR Manager,1243,DIGITAL-MEDIA,Senior,0.0501,         PUBLIC RELATIONS INTERN       Summary    Public relations and digital media intern with more than 5 years of experience working for leading a
HR Manager,1244,DIGITAL-MEDIA,Senior,0.0174,"         OPERATIONS TECHNICIAN       Summary    To obtain and solidify a career-oriented position, learn valuable skills and processes, and contribute"
HR Manager,1245,DIGITAL-MEDIA,Mid,0.0,"         EDITORIAL ASSISTANT       Summary    Focused Journalist successful in developing feature articles, short stories, editorial pieces and broadc"
HR Manager,1246,DIGITAL-MEDIA,Senior,0.1977,         SR. LEAVE OF ADMINISTRATIVE SPECIALIST       Professional Summary    HR Coordinator who brings  10  years developing efficient payroll and be
HR Manager,1247,DIGITAL-MEDIA,Senior,0.0086,           25LIVE FUNCTIONAL ADMINISTRATOR/SUPERVISOR OF I.T. HELP DESK         Professional Summary    Experienced R25/ 25Live  Administrator  commit
HR Manager,1248,DIGITAL-MEDIA,Senior,0.0,"         SALES REPRESENTATIVE         Highlights        Business Tools: SAAS, Microsoft Access, Excel, Word, Power Point, InDesign, Adobe Photoshop, S"
HR Manager,1249,DIGITAL-MEDIA,Senior,0.0059,"         VIDEOGRAPHER       Professional Profile    Creative individual seeking an Associate Editor position
with American Greetings to utilize writin"
HR Manager,1250,DIGITAL-MEDIA,Senior,0.0258,         JR PUBLISHER MANAGER       Summary    Media Buying and Optimization Since September 2011 I've started to work at advertising companies. At th
HR Manager,1251,DIGITAL-MEDIA,Senior,0.0,         SOFTWARE ENGINEER           Summary     Accomplished development professional with over ten years of experience in integrating IT Operations 
HR Manager,1252,DIGITAL-MEDIA,Senior,0.0113,         SENIOR MARKETING MANAGER       Executive Profile    Savvy Marketer with over 12 years of experience helping sales teams fill their funnel wit
HR Manager,1253,DIGITAL-MEDIA,Senior,0.0,"         TECHNICAL PROJECT MANAGER       Summary     I am a PMP certified marketing, technical, and research project manager. I currently work as a te"
HR Manager,1254,DIGITAL-MEDIA,Senior,0.0214,         DIRECTOR OF NEW BUSINESS DEVELOPMENT       Executive Profile      B2B & B2C MARKETING & SALES | STRATEGIC BUSINESS DEVELOPMENT | INTEGRATED M
HR Manager,1255,DIGITAL-MEDIA,Senior,0.0099,"         CO-CEO, THE ""JILL-OF-ALL-TRADES""        Willing to relocate closer to the company.       Summary     Hands-on Producer effective at bringing "
HR Manager,1256,DIGITAL-MEDIA,Senior,0.0356,"         COMMUNICATIONS SPECIALIST       Professional Summary    Five years of experience in Communications & Social Media, with a strong visual sense"
HR Manager,1257,DIGITAL-MEDIA,Senior,0.0098,"         SENIOR DIRECTOR, PRODUCT MANAGEMENT       Career Overview    For twenty years, I've done product management, product marketing, and business "
HR Manager,1258,DIGITAL-MEDIA,Senior,0.0015,"         CHIEF SYSTEM ARCHITECT, SVP SYSTEM INTEGRATION           Executive Profile     Over 25 years technical experience with software, hardware , m"
HR Manager,1259,DIGITAL-MEDIA,Senior,0.0165,         VICE-PRESIDENT DATA AND MARKETING TECHNOLOGY       Professional Summary     I help media companies succeed with digital products and customer
HR Manager,1260,DIGITAL-MEDIA,Senior,0.0112,         CONTRACT SENIOR ASSOCIATE MEDIA PLANNER AT SAPIENTNITRO       Summary    To obtain a mid-level leadership position in media that will utilize
HR Manager,1261,DIGITAL-MEDIA,Senior,0.0163,"         EXEC DIRECTOR OF SALES, CONSULTANT, STRATEGIST           Executive Profile     10+ year proven track record in Digital, Mobile, and Social, B"
HR Manager,1262,DIGITAL-MEDIA,Senior,0.0356,"         DIRECTOR OF DONOR RELATIONS       Professional Summary     Dynamic leader, with outstanding experience in major gifts, fundraising, event man"
HR Manager,1263,DIGITAL-MEDIA,Mid,0.0,         DIGITAL PRODUCER       Summary     Personable  Project Manager  successful at building strong professional relationships. Manages large and c
HR Manager,1264,DIGITAL-MEDIA,Senior,0.0176,         DIGITAL CONSULTANT         Summary    I am seeking a position to continue my growth in strategic leadership position in the mobile.   Continu
HR Manager,1265,DIGITAL-MEDIA,Senior,0.0037,         GLOBAL DIGITAL SERVICING ~ DIGITAL ONBOARDING COORDINATOR (CONTRACTOR)         Professional Summary     New Media & Digital Music/Film & TV e
HR Manager,1266,DIGITAL-MEDIA,Senior,0.0,"         SOCIAL MEDIA EVALUATOR       Summary    Extensive Management Experience with Supervisory, Sales, and
Training focus. Possess strong ability t"
HR Manager,1267,DIGITAL-MEDIA,Mid,0.0384,"         SOCIAL MEDIA MARKETING MANAGER         Summary     Recent graduate with excellent research, time management, and problem solving skills. Abil"
HR Manager,1268,DIGITAL-MEDIA,Senior,0.0141,"         DIRECTOR, MEDIA STRATEGY       Summary    Seasoned media and marketing professional with 9 years of experience working on a blue chip client "
HR Manager,1269,DIGITAL-MEDIA,Senior,0.0078,         MEDIA WEATHER FORECASTER           Summary     Skilled weather forecaster with experience in the media network. Familiar with SmartMET system
HR Manager,1270,DIGITAL-MEDIA,Senior,0.0063,         MEDIA ADMINISTRATOR           Professional Summary     Articulate Executive Assistant driven to succeed and bring value to any task. Strategi
HR Manager,1271,DIGITAL-MEDIA,Senior,0.0,"         DIGITAL MARKETING MANAGER         Core Qualifications          Window XP, Vista, 7.  Program languages: Lisp, HTML, SQL, Macros (VBA).  Softw"
HR Manager,1272,DIGITAL-MEDIA,Senior,0.0093,         SENIOR DIGITAL PRODUCER/MULTIMEDIA SPECIALIST           Summary     Seasoned digital journalist with 17 years of experience in digital commun
HR Manager,1273,DIGITAL-MEDIA,Senior,0.0031,         SR DIGITAL ANALYTICS MANAGER         Summary      Mindful innovator with a proven track record in delivering digital analytics solutions to c
HR Manager,1274,DIGITAL-MEDIA,Senior,0.0085,         DIGITAL PROJECT MANAGER         Skills        Strong quantitative and qualitative problem solving skills. Excellence in digital marketing inc
HR Manager,1275,DIGITAL-MEDIA,Senior,0.0052,"         DIGITAL CONTENT EDITOR       Summary    I
am a devoted writer and editor inspired to tell stories. With solid experience
in print and digital"
HR Manager,1276,DIGITAL-MEDIA,Senior,0.0033,"         DIGITAL M&E RESEARCH INTERN             Skills        Microsoft Office Suite; Venture Capital Financial Model
Interests: Entrepreneurship, Me"
HR Manager,1277,DIGITAL-MEDIA,Mid,0.0286,         DIGITAL MARKETING COORDINATOR         Skills          PROFESSIONAL SUMMARY  Digital Marketing Coordinator skilled in leveraging the power of 
HR Manager,1278,DIGITAL-MEDIA,Senior,0.0076,         DIGITAL MARKETING MANAGER           Summary    Creative manager with a proven record of driving revenue gains and brand awareness through dig
HR Manager,1279,DIGITAL-MEDIA,Senior,0.0035,"         SENIOR DIGITAL MARKETING SPECIALIST       Summary    Digital marketing professional experienced in SEO, PPC and account management. Knowledge"
HR Manager,1280,DIGITAL-MEDIA,Senior,0.0049,"         DIGITAL CLIENT LEAD             Experience     05/2014   to   Current     Digital Client Lead    Company Name   －   City  ,   State      Clie"
HR Manager,1281,DIGITAL-MEDIA,Senior,0.0023,"         DIRECTOR, GLOBAL DIGITAL MARKETING       Executive Profile     Results oriented leader with extensive B-B marketing and technical experience "
HR Manager,1282,DIGITAL-MEDIA,Senior,0.0206,"         DIRECTOR OF DIGITAL INNOVATION AND STRATEGY           Executive Profile      Cost-conscious, reliable project manager offering a proven histo"
HR Manager,1283,DIGITAL-MEDIA,Senior,0.0,         DIRECTOR OF SOCIAL MEDIA MARKETING       Executive Profile     A marketing professional and seasoned leader with over 20 years of entertainme
HR Manager,1284,DIGITAL-MEDIA,Mid,0.02,         SOCIAL MEDIA COORDINATOR           Skills          Microsoft Word  Excel  Powerpoint  Photoshop  Illustrator  Facebook  Instagram  Twitter  Q
HR Manager,1285,DIGITAL-MEDIA,Mid,0.0339,         SOCIAL MEDIA CONTENT CREATOR       Summary     Communications expert who specializes in social media marketing. Extensive background in Custo
HR Manager,1286,DIGITAL-MEDIA,Senior,0.0,         IT & MEDIA ADMINISTRATOR       Summary    Experienced IT Administrator with a keen eye for innovative solutions and 15 years of experience in
HR Manager,1287,DIGITAL-MEDIA,Senior,0.0321,"         MEDIA SPECIALIST II       Professional Summary     I want to continue to embark on a progressive career path, building successful public rela"
HR Manager,1288,DIGITAL-MEDIA,Senior,0.0751,         MEDIA / ADVERTISING COORDINATOR       Summary     Knowledgeable and driven Copywriter and Communications professional offering expertise in w
HR Manager,1289,DIGITAL-MEDIA,Senior,0.0558,         MEDIA ACTIVITIES SPECIALIST       Summary     Multi-Tasking				Media Relations		Results-oriented   Strategic Initiatives			Event Planning		  
HR Manager,1290,DIGITAL-MEDIA,Senior,0.0112,"         VICE PRESIDENT, DIRECTOR OF CLIENT SERVICES, DIGITAL       Summary    Creative, hands-on Marketing professional with experience across indust"
HR Manager,1291,DIGITAL-MEDIA,Mid,0.0,         SOCIAL MEDIA COORDINATOR       Summary    To secure a position within an organization where I will be able to apply the extensive skills and 
